trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
59881	12846	4	1	4	3	1	5	0.0	3	2014	6	7	6	13.0	6	0	0	1	1264	0.329444444	0.1913888889999999	0.2213888889999999	0.016666667	0.0	0.0	0	0.070277778	0.0	0.21	0.0	0.505929
59882	12846	4	2	4	3	1	5	0.0	3	2014	6	7	6	15.5	6	0	0	1	1022	0.293055556	0.121111111	0.105555556	0.0	0.0925	0.0	0	0.076944444	0.0	0.19	0.0	0.602888
59894	12849	0	0	4	3	6	5	0.0	3	2014	6	7	6	14.0	55	1	0	0	744	0.201388889	0.0605555559999999	0.012222222	0.0	0.095	0.0	0	0.0580555559999999	0.0	0.14	0.0	0.220096
59904	12850	2	1	4	5	1	3	0.0	3	2014	6	7	6	20.5	15	0	0	1	3236	0.8786111109999999	0.338055556	0.229444444	0.1166666669999999	0.0	0.1166666669999999	1	0.331111111	0.75	0.82	0.0	0.627517
59908	12850	3	2	4	3	1	3	0.0	3	2014	6	7	6	22.5	11	0	0	1	1126	0.3175	0.093055556	0.167222222	0.0	0.066666667	0.0	0	0.137777778	0.0	0.37	0.0	0.362903
59927	12853	0	1	4	3	1	1	1.0	3	2014	6	7	6	18.0	37	1	1	2	5459	1.290833333	0.457222222	0.154444444	0.183333333	0.0	0.083333333	1	0.321944444	2.1	0.92	0.0	0.504745
59941	12859	0	0	3	3	6	1	1.0	3	2014	6	8	7	13.5	36	0	1	0	2390	0.620833333	0.183333333	0.270555556	0.15	0.0	0.0	0	0.269444444	1.5	0.68	0.0	0.334021
59950	12860	1	1	4	3	1	1	1.0	3	2014	6	8	7	15.5	34	0	1	1	6568	1.598611111	0.480277778	0.223611111	0.083333333	0.148611111	0.133333333	1	0.421111111	3.0	1.22	0.0	0.51781
59959	12863	0	5	4	3	6	1	1.0	3	2014	6	8	7	22.25	19	1	0	0	2927	0.7122222220000001	0.220833333	0.259722222	0.0	0.1291666669999999	0.0	0	0.1436111109999999	1.5	0.43	0.0	0.158607
59966	12864	0	8	4	3	2	1	1.0	3	2014	6	8	7	23.66666667	42	0	1	1	1273	0.4083333329999999	0.170833333	0.095	0.0	0.158611111	0.1555555559999999	1	0.1222222219999999	3.0	0.35	0.0	0.109091
60042	12876	2	0	3	1	2	1	1.0	3	2014	6	9	1	7.833333333	25	1	0	1	24909	5.621666667	1.6825	0.068333333	0.8666666670000001	0.094722222	0.255277778	2	1.3922222219999998	10.1	3.63	10.5	0.727454
60062	12881	0	2	3	5	6	1	1.0	3	2014	6	9	1	11.0	46	1	0	0	1740	0.421944444	0.137777778	0.051944444	0.0	0.133333333	0.0	0	0.153055556	1.5	0.42	0.0	0.243194
60095	12887	1	3	4	3	2	5	0.0	3	2014	6	9	1	20.0	70	1	0	1	5015	1.360555556	0.404722222	0.421666667	0.133333333	0.0	0.0	0	0.248055556	0.0	0.81	0.0	0.25084
60105	12890	0	0	4	3	2	5	0.0	3	2014	6	9	1	18.5	66	0	1	1	5962	1.449444444	0.453611111	0.238888889	0.2166666669999999	0.133333333	0.1166666669999999	1	0.399722222	0.0	0.97	0.0	0.4933979999999999
60107	12890	0	2	4	5	2	5	0.0	3	2014	6	9	1	19.16666667	66	0	1	1	4855	1.168611111	0.388611111	0.039166667	0.0	0.406388889	0.076944444	1	0.323055556	0.0	0.74	0.0	0.7317279999999999
60115	12891	1	0	3	3	6	1	1.0	3	2014	6	9	1	9.0	52	1	0	0	1265	0.335	0.111388889	0.078333333	0.0	0.1125	0.0	0	0.137777778	1.5	0.34	0.0	0.2419349999999999
60154	12897	0	1	4	3	1	1	1.0	3	2014	6	10	2	11.16666667	59	0	1	1	932	0.242777778	0.064166667	0.0861111109999999	0.0	0.04	0.0	0	0.044166667	1.5	0.15	0.0	0.1572329999999999
60169	12901	0	0	1	3	6	1	1.0	3	2014	6	10	2	8.25	31	1	1	0	844	0.303055556	0.112777778	0.208333333	0.0	0.010555556	0.0	0	0.061388889	1.5	0.2	0.0	0.117647
60194	12906	0	1	3	3	6	4	0.5	3	2014	6	10	2	11.25	21	0	1	0	3213	0.776111111	0.263611111	0.0627777779999999	0.0	0.355	0.111944444	1	0.2625	1.5	0.59	0.0	0.604233
60231	12912	1	5	3	2	6	1	1.0	3	2014	6	10	2	15.51666667	34	0	0	0	3422	0.814444444	0.2425	0.133055556	0.0	0.273333333	0.0	0	0.200833333	1.5	0.53	0.0	0.141079
60251	12915	1	1	3	4	1	1	1.0	3	2014	6	10	2	18.5	34	0	1	1	14189	3.355833333	1.081944444	0.227777778	0.6333333329999999	0.068055556	0.21	2	0.748055556	6.9	2.47	0.0	0.393613
60266	12918	1	2	1	3	6	1	1.0	3	2014	6	10	2	21.0	25	0	0	0	2104	0.538611111	0.147777778	0.229722222	0.0	0.088888889	0.0	0	0.129444444	1.5	0.35	0.0	0.236051
60290	12924	1	3	1	3	1	2	0.0	3	2014	6	11	3	21.0	17	1	0	2	491	0.136666667	0.059444444	0.117777778	0.0	0.011111111	0.0	0	0.036388889	0.0	0.09	0.0	0.0610687
60301	12927	4	1	3	2	1	1	0.0	3	2014	6	11	3	15.5	20	0	0	1	10394	2.4475	0.745833333	0.1541666669999999	0.0	0.902777778	0.1166666669999999	1	0.464166667	0.0	2.12	0.0	0.301616
60357	12939	0	0	3	1	1	1	1.0	3	2014	6	11	3	6.25	50	0	1	2	7764	1.878055556	0.580555556	0.231111111	0.2666666669999999	0.0	0.1	1	0.414722222	2.6	1.3	0.0	0.3034159999999999
60393	12945	1	1	4	2	2	1	1.0	3	2014	6	12	4	9.083333333	32	1	0	1	2423	0.660833333	0.211388889	0.387222222	0.0	0.155	0.0	0	0.23	1.5	0.46	0.0	0.375604
60398	12945	3	0	4	2	2	5	0.0	3	2014	6	12	4	8.833333332999999	8	0	0	1	2423	0.625	0.165555556	0.1155555559999999	0.0	0.317777778	0.0711111109999999	1	0.211111111	0.0	0.48	0.0	0.415789
60417	12949	0	0	3	1	2	1	1.0	3	2014	6	13	5	7.75	41	0	1	1	11495	2.76	0.8955555559999999	0.131666667	0.6333333329999999	0.0	0.1	1	0.806111111	3.3	2.01	0.0	0.568229
60422	12949	0	7	4	3	2	1	1.0	3	2014	6	13	5	22.0	41	0	1	1	2782	0.756388889	0.288888889	0.281666667	0.083333333	0.0	0.0	0	0.201666667	1.5	0.53	0.0	0.202479
60456	12956	3	1	3	4	6	5	0.0	3	2014	6	13	5	15.5	6	1	0	0	7514	1.6091666669999998	0.604444444	0.146944444	0.183333333	0.175	0.083333333	1	0.521111111	0.0	1.31	10.5	0.601812
60461	12958	1	2	4	2	1	1	1.0	3	2014	6	13	5	15.0	48	1	1	2	3103	0.859166667	0.2641666669999999	0.092777778	0.0	0.295	0.083333333	1	0.196666667	3.0	0.64	0.0	0.327684
60470	12959	1	3	2	3	6	1	1.0	3	2014	6	13	5	22.75	53	0	1	1	11016	2.4083333330000003	0.7875	0.2225	0.466666667	0.0	0.0	0	0.571111111	2.8	1.68	0.0	0.68823
60488	12964	0	1	3	4	6	1	1.0	3	2014	6	13	5	13.5	29	1	1	0	1805	0.488611111	0.2044444439999999	0.170277778	0.0	0.18	0.0	0	0.205277778	1.5	0.39	10.5	0.5859270000000001
60490	12964	0	3	3	3	6	1	1.0	3	2014	6	13	5	19.25	29	1	1	0	3137	0.848611111	0.258333333	0.253333333	0.0	0.343055556	0.0	0	0.253611111	1.5	0.63	0.0	0.399781
60496	12967	0	3	2	3	2	1	1.0	3	2014	6	14	6	16.16666667	52	0	1	1	1387	0.3877777779999999	0.146111111	0.145555556	0.0	0.072777778	0.0	0	0.085277778	1.5	0.21	0.0	0.34202
60507	12969	0	0	3	3	1	5	0.0	3	2014	6	14	6	13.0	53	1	0	1	1596	0.3802777779999999	0.118888889	0.036388889	0.0	0.133333333	0.0	0	0.155277778	0.0	0.46	0.0	0.289803
60511	12969	1	0	4	1	1	5	0.0	3	2014	6	14	6	4.0	54	0	1	1	3625	0.899444444	0.252777778	0.462777778	0.0	0.206111111	0.151666667	1	0.1819444439999999	0.0	0.68	0.0	0.0992366
60522	12969	4	1	1	3	1	1	1.0	3	2014	6	14	6	17.5	22	0	0	1	1123	0.383055556	0.121111111	0.320555556	0.0	0.048888889	0.0	0	0.1005555559999999	1.5	0.27	0.0	0.0828729
60547	12975	1	1	4	3	1	5	0.0	3	2014	6	14	6	11.0	6	0	0	2	2251	0.674444444	0.310555556	0.161944444	0.0	0.276666667	0.0	0	0.154722222	0.0	0.47	0.0	0.109515
60573	12982	2	0	3	3	6	3	0.0	3	2014	6	15	7	10.0	13	0	0	0	1496	0.3444444439999999	0.094166667	0.068611111	0.0	0.073333333	0.0	0	0.071388889	0.0	0.22	0.0	0.171206
60580	12984	0	3	3	3	6	5	0.0	3	2014	6	15	7	13.83333333	38	0	0	0	3924	0.903055556	0.248611111	0.268055556	0.0	0.25	0.0	0	0.256111111	0.0	0.7	0.0	0.398048
60581	12985	0	0	3	3	6	1	1.0	3	2014	6	15	7	10.0	38	0	1	0	8467	2.049444444	0.661111111	0.153611111	0.2666666669999999	0.15	0.133333333	1	0.503611111	3.9	1.34	0.0	0.4202979999999999
60591	12987	4	4	4	3	2	5	0.0	3	2014	6	15	7	17.0	9	1	0	1	2324	0.658055556	0.225833333	0.069722222	0.0	0.325277778	0.106111111	1	0.2175	0.0	0.47	0.0	0.358876
60592	12987	4	5	4	3	2	5	0.0	3	2014	6	15	7	17.66666667	9	1	0	1	2324	0.671666667	0.2444444439999999	0.114444444	0.0	0.251111111	0.152777778	1	0.1925	0.0	0.46	0.0	0.291486
60594	12988	0	1	4	3	2	1	1.0	3	2014	6	15	7	12.33333333	61	0	1	1	2229	0.511388889	0.140833333	0.298055556	0.0	0.065833333	0.0	0	0.1041666669999999	1.5	0.28	0.0	0.186667
60626	12997	0	0	1	3	1	1	1.0	3	2014	6	16	1	9.0	58	0	1	2	1113	0.306388889	0.108888889	0.171111111	0.0	0.03	0.0	0	0.1075	1.5	0.29	0.0	0.0749354
60629	12997	1	1	1	5	1	5	0.0	3	2014	6	16	1	9.833333333	83	1	0	2	744	0.187777778	0.0608333329999999	0.023611111	0.0	0.045555556	0.0	0	0.046388889	0.0	0.13	0.0	0.161677
60644	12999	2	1	2	5	2	5	0.0	3	2014	6	16	1	15.5	5	0	0	1	420	0.106388889	0.032222222	0.058888889	0.0	0.0233333329999999	0.0	0	0.038333333	0.0	0.07	0.0	0.282609
60661	13003	0	3	1	3	2	1	1.0	3	2014	6	16	1	12.75	38	1	1	1	728	0.254722222	0.0847222219999999	0.149166667	0.0	0.04	0.0	0	0.044444444	1.5	0.14	0.0	0.0875
60666	13003	3	0	4	2	2	5	0.0	3	2014	6	16	1	8.166666667000001	9	0	0	1	1009	0.2663888889999999	0.083888889	0.1580555559999999	0.0	0.066666667	0.0	0	0.068055556	0.0	0.16	0.0	0.0
60668	13004	0	0	4	3	2	1	1.0	3	2014	6	16	1	18.0	47	1	1	2	4398	1.165555556	0.357222222	0.233055556	0.166666667	0.083333333	0.125	1	0.4133333329999999	3.2	0.88	0.0	0.325941
60682	13008	0	1	3	5	6	4	1.0	3	2014	6	16	1	12.75	25	0	1	0	4028	0.9825	0.285833333	0.0275	0.2	0.0	0.133333333	1	0.229166667	2.0	0.68	0.0	0.48
60695	13011	0	1	4	1	6	1	1.0	3	2014	6	17	2	11.0	59	1	1	2	3832	0.921666667	0.247777778	0.147777778	0.0	0.300833333	0.0	0	0.190833333	1.5	0.55	0.0	0.235808
60704	13012	2	0	4	1	1	1	1.0	3	2014	6	17	2	7.833333333	19	0	0	1	2932	0.786388889	0.226944444	0.056111111	0.0	0.291666667	0.083333333	1	0.2025	3.0	0.58	0.0	0.100137
60710	13014	0	0	3	1	2	1	1.0	3	2014	6	17	2	7.0	34	1	1	1	15196	3.520277778	1.268055556	0.090555556	0.416666667	0.241388889	0.2144444439999999	2	0.970833333	8.2	2.29	10.5	0.6866949999999999
60730	13021	1	0	3	1	2	1	1.0	3	2014	6	17	2	7.5	34	0	1	1	5962	1.488055556	0.536388889	0.323611111	0.166666667	0.0	0.066666667	1	0.478611111	2.9	1.04	10.5	0.701683
60754	13026	1	0	4	4	5	1	1.0	3	2014	6	17	2	8.5	44	0	1	2	1887	0.6025	0.211388889	0.083611111	0.0	0.300277778	0.133333333	1	0.258333333	3.0	0.9	0.0	0.421505
60762	13027	1	0	2	2	1	5	0.0	3	2014	6	17	2	8.666666667000001	8	0	0	2	348	0.145833333	0.042222222	0.081111111	0.0	0.0302777779999999	0.0	0	0.0575	0.0	0.14	0.0	0.483092
60787	13030	1	3	4	3	1	1	1.0	3	2014	6	18	3	19.0	49	0	1	2	1878	0.434722222	0.1291666669999999	0.211388889	0.0	0.088055556	0.0	0	0.134166667	1.5	0.43	0.0	0.0807452999999999
60803	13035	0	0	1	2	1	5	0.0	3	2014	6	18	3	15.08333333	64	1	1	2	458	0.113333333	0.055833333	0.0	0.0	0.0275	0.0	0	0.026666667	0.0	0.07	0.0	0.145833
60804	13035	0	2	4	1	1	5	0.0	3	2014	6	18	3	16.0	64	1	1	2	6367	1.438611111	0.404722222	0.057222222	0.0	0.418333333	0.1166666669999999	1	0.261666667	0.0	0.98	0.0	0.2176219999999999
60824	13037	0	2	1	5	6	5	0.0	3	2014	6	18	3	14.5	73	0	0	0	371	0.091388889	0.048888889	0.053888889	0.0	0.026666667	0.0	0	0.0897222219999999	0.0	0.17	0.0	0.20743
60845	13044	0	0	3	3	1	2	0.0	3	2014	6	19	4	15.0	16	1	0	2	2309	0.5513888889999999	0.166388889	0.123888889	0.0	0.156388889	0.0	0	0.135277778	0.0	0.39	0.0	0.137577
60847	13044	1	0	4	3	4	1	1.0	3	2014	6	19	4	12.0	39	1	1	2	703	0.161388889	0.066666667	0.0433333329999999	0.0	0.0675	0.0	0	0.075833333	1.5	0.25	0.0	0.399267
60848	13044	1	1	4	3	4	1	1.0	3	2014	6	19	4	12.86666667	39	1	1	2	703	0.164722222	0.048888889	0.065277778	0.0	0.046944444	0.0	0	0.054166667	1.5	0.21	0.0	0.4923079999999999
60850	13044	1	3	1	3	4	1	1.0	3	2014	6	19	4	16.01666667	39	1	1	2	2109	0.508888889	0.148611111	0.215277778	0.0	0.181388889	0.0	0	0.1411111109999999	1.5	0.64	0.0	0.423228
60853	13045	0	1	3	5	1	5	0.0	3	2014	6	19	4	13.5	62	1	1	2	1647	0.367222222	0.135555556	0.028611111	0.0	0.1166666669999999	0.0	0	0.130833333	0.0	0.31	0.0	0.360934
60856	13045	0	4	4	3	1	5	0.0	3	2014	6	19	4	19.0	62	1	1	2	5078	1.3094444440000002	0.425833333	0.088333333	0.0	0.496944444	0.133333333	1	0.343611111	0.0	1.03	0.0	0.5311239999999999
60858	13046	1	0	3	1	1	1	1.0	3	2014	6	19	4	12.0	38	1	1	1	3419	0.794722222	0.247777778	0.075	0.0	0.250555556	0.0	0	0.2097222219999999	1.5	0.57	0.0	0.4278149999999999
60872	13047	1	0	4	3	1	1	1.0	3	2014	6	19	4	14.66666667	30	1	0	1	2341	0.604722222	0.198333333	0.2163888889999999	0.0	0.136388889	0.0	0	0.21	1.5	0.51	0.0	0.1402119999999999
60889	13050	0	1	4	1	1	5	0.0	3	2014	6	19	4	13.5	65	0	1	1	10041	2.3475	0.719166667	0.1030555559999999	0.15	0.336111111	0.233333333	2	0.531111111	0.0	1.98	0.0	0.4168409999999999
60893	13050	1	1	4	3	1	5	0.0	3	2014	6	19	4	1.0	61	1	0	1	4029	0.980833333	0.328055556	0.193333333	0.0	0.253333333	0.0	0	0.2213888889999999	0.0	0.68	0.0	0.161857
60895	13051	0	1	3	1	6	1	1.0	3	2014	6	19	4	22.0	23	0	0	0	6319	1.329166667	0.461111111	0.044166667	0.0	0.533333333	0.0	0	0.402222222	1.5	0.94	0.0	0.575276
60905	13053	1	1	3	4	6	1	1.0	3	2014	6	19	4	16.5	47	0	0	0	10562	2.565555556	0.918055556	0.216111111	0.316666667	0.0	0.133333333	1	0.798333333	3.3	1.82	10.5	0.5751569999999999
60912	13055	1	0	3	2	6	1	0.5	3	2014	6	19	4	11.0	23	0	0	0	9516	2.116944444	0.570277778	0.153333333	0.283333333	0.2666666669999999	0.1166666669999999	1	0.379166667	2.25	1.72	0.0	0.408059
60963	13066	0	0	4	4	5	1	1.0	3	2014	6	20	5	8.5	37	0	1	2	32662	7.352777777999999	2.081111111	0.150277778	1.25	0.068333333	0.283333333	2	1.558888889	10.5	9.51	0.0	0.453849
60976	13071	0	5	3	3	2	5	0.0	3	2014	6	20	5	20.5	64	1	1	2	5260	1.2338888890000002	0.401666667	0.010277778	0.0	0.6319444439999999	0.073888889	1	0.280833333	0.0	0.7	0.0	0.545994
61017	13079	0	5	1	3	2	1	1.0	3	2014	6	21	6	19.33333333	33	0	1	1	873	0.293888889	0.064444444	0.138888889	0.0	0.091666667	0.0	0	0.096666667	1.5	0.2	0.0	0.4195399999999999
61028	13082	0	1	4	4	1	1	0.0	3	2014	6	21	6	22.75	18	0	0	1	4788	1.211111111	0.420555556	0.174166667	0.166666667	0.0	0.0	0	0.211111111	1.5	0.75	0.0	0.331579
61029	13082	1	0	4	3	1	1	1.0	3	2014	6	21	6	9.5	51	1	1	1	813	0.2188888889999999	0.076111111	0.081388889	0.0	0.040833333	0.0	0	0.063055556	1.5	0.17	0.0	0.110132
61039	13083	0	0	4	3	1	1	1.0	3	2014	6	21	6	16.5	37	1	1	2	650	0.150555556	0.055555556	0.065277778	0.0	0.036388889	0.0	0	0.081111111	1.5	0.16	0.0	0.380137
61069	13088	1	3	4	3	3	1	1.0	3	2014	6	21	6	19.0	60	1	1	1	13631	3.284722222	1.023333333	0.133611111	0.0	1.226666667	0.26	3	0.6880555559999999	6.0	2.26	0.0	0.409366
61072	13088	2	3	4	3	1	1	1.0	3	2014	6	21	6	19.0	24	1	1	1	13631	3.284722222	1.023333333	0.133611111	0.0	1.226666667	0.26	3	0.6880555559999999	6.0	2.26	0.0	0.409366
61091	13094	0	3	4	3	1	1	1.0	3	2014	6	21	6	16.25	61	0	1	2	1952	0.4613888889999999	0.125277778	0.0358333329999999	0.0	0.208333333	0.0	0	0.183611111	1.5	0.46	0.0	0.373676
61095	13095	0	3	4	5	1	1	1.0	3	2014	6	21	6	1.5	38	1	1	2	1263	0.330555556	0.124722222	0.124722222	0.0	0.069722222	0.0	0	0.114722222	1.5	0.32	0.0	0.300242
61173	13110	0	0	4	3	2	1	1.0	3	2014	6	22	7	7.0	41	0	1	2	1829	0.4527777779999999	0.124444444	0.254444444	0.0	0.0525	0.0	0	0.107777778	1.5	0.26	0.0	0.0
61175	13111	0	0	3	3	2	1	1.0	3	2014	6	22	7	15.0	32	1	0	1	1496	0.408888889	0.123055556	0.045833333	0.0	0.290555556	0.0	0	0.170833333	1.5	0.28	0.0	0.2747969999999999
61235	13125	0	1	4	3	6	1	1.0	3	2014	6	23	1	19.0	38	1	1	2	2712	0.661944444	0.253611111	0.242777778	0.083333333	0.0	0.0	0	0.153333333	1.9	0.43	0.0	0.327899
61238	13125	1	2	4	5	1	1	1.0	3	2014	6	23	1	21.0	36	0	1	2	894	0.252222222	0.076666667	0.149722222	0.0	0.033333333	0.0	0	0.071666667	1.5	0.22	0.0	0.0930233
61252	13129	0	0	3	3	1	1	1.0	3	2014	6	23	1	13.5	22	1	0	1	10335	2.530555556	0.79	0.248055556	0.3833333329999999	0.200833333	0.0991666669999999	1	0.539444444	3.6	1.76	0.0	0.414521
61278	13136	1	1	1	5	6	4	0.5	3	2014	6	23	1	13.5	18	0	0	0	425	0.126388889	0.043888889	0.075277778	0.033333333	0.0	0.0	0	0.0475	1.0	0.11	0.0	0.19883
61283	13137	0	0	4	3	5	1	1.0	3	2014	6	23	1	10.5	62	1	1	2	11045	2.846944444	0.966944444	0.2675	0.0	0.761944444	0.149722222	1	0.4602777779999999	3.0	2.29	0.0	0.304768
61297	13143	0	3	4	3	1	5	0.0	3	2014	6	24	2	16.0	72	1	1	1	3208	0.778055556	0.2397222219999999	0.286111111	0.0	0.211388889	0.0	0	0.2188888889999999	0.0	0.59	0.0	0.307107
61308	13147	0	0	3	1	6	1	1.0	3	2014	6	24	2	11.0	45	0	1	0	1737	0.4669444439999999	0.185833333	0.229722222	0.05	0.0	0.0	0	0.13	2.4	0.31	0.0	0.7927350000000001
61318	13150	0	1	3	5	6	1	0.5	3	2014	6	24	2	15.25	18	1	0	0	1961	0.5147222220000001	0.2125	0.088888889	0.0	0.178888889	0.0	0	0.1555555559999999	0.75	0.37	0.0	0.260714
61320	13150	1	0	3	1	6	1	1.0	3	2014	6	24	2	8.5	54	1	0	0	1455	0.404166667	0.171388889	0.059166667	0.0	0.113333333	0.0	0	0.107777778	1.5	0.26	0.0	0.6778350000000001
61367	13159	0	15	4	5	2	1	1.0	3	2014	6	24	2	17.75	39	0	1	1	434	0.135	0.052777778	0.045	0.0	0.017222222	0.0	0	0.039166667	1.5	0.08	0.0	0.553191
61370	13159	1	1	3	5	2	1	1.0	3	2014	6	24	2	17.25	39	1	1	1	5590	1.372222222	0.483611111	0.265277778	0.233333333	0.0	0.0	0	0.5061111110000001	2.8	1.07	10.5	0.517563
61421	13170	1	0	1	2	6	3	0.0	3	2014	6	24	2	8.0	14	0	0	0	1023	0.339444444	0.113333333	0.271944444	0.0	0.066666667	0.0	0	0.0777777779999999	0.0	0.23	0.0	0.0142857
61435	13174	0	0	3	1	1	1	1.0	3	2014	6	25	3	8.0	31	0	1	1	15348	3.354166667	1.153055556	0.151666667	0.566666667	0.0	0.166666667	1	0.87	3.3	2.46	10.5	0.702427
61436	13174	0	1	3	5	1	1	1.0	3	2014	6	25	3	18.0	31	0	1	1	2369	0.553611111	0.196666667	0.028333333	0.0	0.246111111	0.0	0	0.2163888889999999	1.5	0.51	10.5	0.476252
61466	13180	0	0	3	4	1	1	1.0	3	2014	6	25	3	7.5	57	0	1	2	2070	0.558888889	0.1844444439999999	0.238611111	0.0	0.133333333	0.0	0	0.121944444	1.5	0.41	0.0	0.202733
61467	13180	0	1	1	4	1	1	1.0	3	2014	6	25	3	16.5	57	0	1	2	2070	0.5377777779999999	0.158611111	0.224722222	0.0	0.133333333	0.0	0	0.1580555559999999	1.5	0.45	0.0	0.182777
61471	13181	0	3	1	2	2	1	1.0	3	2014	6	25	3	15.75	37	1	0	1	503	0.145	0.043888889	0.0925	0.0	0.016666667	0.0	0	0.0427777779999999	1.5	0.09	0.0	0.324675
61475	13181	2	0	1	2	2	5	0.0	3	2014	6	25	3	8.75	7	0	0	1	503	0.139444444	0.0736111109999999	0.065277778	0.0	0.0388888889999999	0.0	0	0.066388889	0.0	0.16	0.0	0.121339
61539	13196	2	0	4	2	2	5	0.0	3	2014	6	26	4	8.333333332999999	9	0	0	1	2556	0.680277778	0.212777778	0.175555556	0.0	0.1875	0.0	0	0.159444444	0.0	0.42	0.0	0.426829
61598	13205	2	0	4	1	1	1	1.0	3	2014	6	26	4	8.25	20	1	1	1	5470	1.314722222	0.396111111	0.243888889	0.0	0.514444444	0.0	0	0.290277778	1.5	0.9	0.0	0.32823
61614	13209	0	3	3	4	6	4	1.0	3	2014	6	26	4	0.333333333	25	1	1	0	9436	2.180277778	0.791111111	0.165555556	0.4	0.0	0.133333333	1	0.5225	1.6	1.6	0.0	0.586922
61633	13215	0	0	3	1	1	1	1.0	3	2014	6	27	5	8.166666667000001	48	1	1	2	5355	1.221666667	0.4	0.206666667	0.2166666669999999	0.0	0.0	0	0.489166667	2.9	1.17	0.0	0.704713
61638	13216	0	3	4	3	1	1	1.0	3	2014	6	27	5	23.5	58	1	1	1	2569	0.690555556	0.245833333	0.0705555559999999	0.0	0.4094444439999999	0.082777778	1	0.154722222	3.0	0.47	0.0	0.136445
61643	13217	0	2	4	3	6	1	1.0	3	2014	6	27	5	18.25	48	0	1	2	769	0.218055556	0.067777778	0.113055556	0.0	0.034722222	0.0	0	0.0580555559999999	1.5	0.16	0.0	0.177033
61710	13226	1	1	3	1	1	1	0.0	3	2014	6	27	5	16.0	35	1	0	1	16760	3.747777778	1.1875	0.070277778	0.3	0.6175	0.2	2	1.116666667	4.0	2.94	10.5	0.758209
61722	13230	0	1	4	4	5	1	1.0	3	2014	6	27	5	13.0	58	0	1	2	3964	1.041944444	0.328333333	0.412222222	0.066666667	0.084444444	0.1	1	0.215555556	3.0	0.9	0.0	0.359536
61724	13230	0	3	3	1	5	1	1.0	3	2014	6	27	5	17.0	58	0	1	2	8093	1.968611111	0.601111111	0.079444444	0.15	0.341666667	0.204166667	2	0.562777778	4.7	2.26	0.0	0.444719
61730	13232	0	1	3	2	6	4	0.5	3	2014	6	27	5	19.5	20	1	1	0	5069	1.221388889	0.410277778	0.1166666669999999	0.0	0.472222222	0.0	0	0.343888889	0.75	0.84	0.0	0.623586
61737	13232	2	2	3	3	6	4	0.5	3	2014	6	27	5	23.0	21	1	0	0	4098	1.009444444	0.335	0.097222222	0.0	0.3	0.0	0	0.281388889	0.75	0.77	0.0	0.491609
61758	13238	0	1	2	3	1	1	1.0	3	2014	6	27	5	10.83333333	34	1	1	1	1416	0.3225	0.100833333	0.081944444	0.0	0.070277778	0.0	0	0.086388889	1.5	0.24	0.0	0.0610932
61761	13238	1	0	2	1	1	1	1.0	3	2014	6	27	5	14.0	46	0	1	1	1954	0.450555556	0.115833333	0.051666667	0.0	0.129722222	0.0	0	0.121944444	1.5	0.33	0.0	0.214123
61762	13238	1	1	2	1	1	1	1.0	3	2014	6	27	5	22.41666667	46	0	1	1	1954	0.461944444	0.170555556	0.074722222	0.0	0.080833333	0.0	0	0.1016666669999999	1.5	0.31	0.0	0.150273
61784	13244	0	1	3	3	6	1	1.0	3	2014	6	28	6	14.25	31	0	1	0	6727	1.523888889	0.4483333329999999	0.015	0.0	0.511388889	0.126388889	1	0.3544444439999999	3.0	0.97	0.0	0.5
61799	13248	3	1	4	3	1	5	0.0	3	2014	6	28	6	17.5	5	0	0	1	6106	1.4930555559999998	0.408055556	0.132777778	0.0	0.6280555560000001	0.069444444	1	0.314444444	0.0	1.23	0.0	0.392226
61802	13250	0	0	4	3	1	1	1.0	3	2014	6	28	6	9.75	47	1	1	2	5533	1.244722222	0.363333333	0.1222222219999999	0.0	0.3952777779999999	0.0	0	0.105833333	1.5	0.67	0.0	0.170604
61814	13250	3	1	3	3	1	3	0.0	3	2014	6	28	6	20.33333333	14	1	0	2	5632	1.411944444	0.424722222	0.036666667	0.0	0.455	0.1475	2	0.261666667	0.0	0.88	0.0	0.348195
61825	13252	1	0	4	3	1	5	0.0	3	2014	6	28	6	18.0	10	1	0	2	6535	1.498055556	0.410555556	0.166944444	0.166666667	0.1	0.1166666669999999	1	0.301111111	0.0	1.07	0.0	0.29428
61834	13254	1	1	3	3	6	5	0.0	3	2014	6	28	6	13.66666667	66	0	0	0	1893	0.494722222	0.193333333	0.203055556	0.0	0.152777778	0.0	0	0.176388889	0.0	0.4	0.0	0.513386
61870	13262	1	3	2	3	6	1	1.0	3	2014	6	28	6	16.91666667	27	0	1	0	305	0.1166666669999999	0.0375	0.064166667	0.0	0.033333333	0.0	0	0.0388888889999999	1.5	0.08	0.0	0.5
61913	13274	2	1	4	3	1	1	1.0	3	2014	6	29	7	15.0	23	1	1	2	8474	2.085	0.662222222	0.2872222219999999	0.0	0.701666667	0.0	0	0.449722222	1.5	1.78	0.0	0.267449
